,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
214,4438,3880,1686,1524,3709,3588,3166,1129,1610,631,1315,4100,1946,1341,287
215,37,149,2285,3695,4013,154,3243,2199,3676,70,1996,3722,3760,3644,42
216,309,2772,3120,4149,1147,3254,1817,124,2680,2135,4377,3160,3832,1098,3156
217,3058,3840,3594,384,2192,4649,2596,1541,1265,2973,4474,2898,995,626,3911
218,4142,4284,3900,1063,3654,2777,1646,2371,4355,1497,880,912,4577,2301,88
219,880,229,2777,17,340,4314,3654,1049,4284,3185,2535,1336,1729,4201,212
220,1796,4180,1798,1885,1432,954,1793,3280,2752,483,3917,4528,4339,1602,2300
221,251,2233,1959,71,1955,4249,1487,561,2952,921,2250,409,1718,2561,4471
222,4547,296,1451,3746,2735,858,2264,1213,4406,4193,428,4094,1291,1168,1207
223,3041,388,579,3667,1165,3975,1304,1949,1493,2253,1479,861,3890,673,1688
224,2560,3206,918,2002,3523,4319,3265,2553,231,2367,123,343,483,4402,247
225,4125,3634,81,624,2866,4223,4119,2968,4044,2852,623,3185,1470,3369,2413
226,2949,70,2936,1092,1588,187,2132,2175,1967,4124,1267,2239,3573,37,4011
227,3922,304,255,2889,45,4450,2472,3031,512,4348,3904,2594,1429,652,2925
228,199,3522,4326,1604,1649,3841,4472,109,3721,1037,3238,4335,417,4427,1306
229,3288,4739,3759,212,50,3900,2169,4284,4552,1991,3287,163,1934,245,340
230,2312,1687,1726,1843,765,220,822,22,1227,1029,4605,1589,3917,1621,1259
231,2553,4506,972,4233,4332,247,918,1649,669,2697,3165,4491,2037,1604,1578
232,874,3136,2776,3574,2266,410,3502,1025,3020,4234,2294,2703,1056,2257,3
233,1412,3523,822,1843,1132,4453,1028,3984,2125,2355,1117,2909,4384,1650,4169
234,4506,2328,228,1000,1220,4427,3931,417,1649,927,3721,1604,247,1944,4335
235,3465,4581,1990,3113,1083,4794,437,2100,196,4652,4170,967,4222,1403,1553
236,3230,2825,4512,3580,3242,338,115,4299,644,3195,641,1038,3318,1075,1707
237,3945,138,3316,1100,4646,714,4057,3286,4632,3288,3287,3107,4463,3003,3859
238,2028,3275,2328,3960,3295,1082,3190,4335,903,4482,4427,2130,2925,1993,755
239,3831,2596,4454,1345,692,1030,3854,453,2108,3581,21,934,1122,734,3273
240,4710,3949,3729,2065,669,3841,4393,1944,2460,3735,191,1247,3170,2028,3275
241,3823,3418,1552,1032,453,3339,4570,1911,3902,3831,997,938,331,4490,4712
242,716,1525,1752,3726,2892,2333,2262,4021,3744,3488,1145,3788,3745,1264,3340
243,4718,3046,3449,210,4175,3237,1351,4401,4203,1420,3980,3782,1945,297,1353
244,3177,1915,1352,4102,2752,1067,288,1621,2637,141,2898,2706,3754,1345,2886
245,212,4467,1991,2265,4284,3900,4739,3759,4552,2948,229,3288,2169,3287,1280
246,3485,2915,3282,4662,254,2332,3960,1306,4488,4461,1214,4597,1727,1575,4232
247,4506,867,4332,4427,3108,2553,4233,918,2460,3522,2560,3063,1027,4368,4345
248,2696,202,2638,1324,3903,4455,550,3946,4393,4482,3295,2758,3983,634,3171
249,250,2537,253,252,3140,3963,480,4471,2043,2334,3241,1148,2994,311,707
250,249,252,253,2537,2334,3140,1936,2043,3241,1483,2994,3963,4242,2780,3294
251,2233,2561,1959,1955,500,561,478,3620,277,3765,2250,1442,3482,921,1896
252,253,3962,1487,1579,480,1859,1718,1936,1483,4471,878,3217,2780,1775,3544
253,252,480,1936,1043,1042,2780,3474,4471,1863,3370,2778,1579,3962,1317,3789
254,1932,4335,3282,474,3238,132,3485,1649,2915,955,3960,4597,637,4392,2685
255,3282,1944,1932,3522,890,254,282,3960,790,4506,3485,109,474,336,3179
256,451,4505,825,460,2300,4508,3081,3018,97,2027,3727,1655,904,637,1029
257,3765,2233,398,921,1896,1959,251,1718,878,920,2561,277,3482,1140,3475
258,1937,1653,1757,2260,406,4404,2004,3690,3980,3092,3088,3778,1011,3626,2150
259,2597,3351,1098,2320,2845,558,3541,4253,1877,773,986,1223,932,834,3869
260,1774,629,1955,1959,2250,2451,2438,1957,3172,797,1464,165,647,434,3775
261,751,2903,1583,3736,2086,2515,2348,3733,1739,1294,3875,3429,1655,3340,3878
262,2790,2656,1456,653,3571,1315,287,4067,1279,3588,631,1613,568,1838,0
263,929,2069,4556,3050,2070,1322,2676,1278,3322,3296,3630,1314,4254,1109,1060
264,4512,1796,3207,3310,3580,4130,4180,867,954,483,4402,1798,4605,1795,1589
265,1662,1038,2560,4345,3494,3407,4333,3846,2315,4512,3195,4495,2191,423,2848
266,109,286,1944,3946,1050,1499,3522,652,133,3204,3960,3922,4440,3282,3235
267,2300,3042,3069,827,3725,3878,435,3931,5,1796,4345,2369,670,116,3792
268,3,3284,3514,2266,23,3136,2068,383,3682,197,2410,407,1992,2257,4366
269,296,1889,1681,1140,4547,663,3482,3167,1395,878,989,4406,277,281,733
270,4192,2023,1798,3231,4605,2709,1030,3061,1998,3560,4161,4512,1793,1185,2289
271,1147,3220,1225,3254,4372,323,3566,124,1211,3120,3382,1857,550,795,1634
272,4154,3029,354,3270,1615,2708,2366,668,3812,1328,890,836,2527,3097,4716
273,2563,2189,322,1291,974,2621,2096,4523,4476,723,246,3782,2880,3416,3245
274,290,2036,1646,169,1346,925,3559,2571,4142,1232,2169,50,1265,4192,3061
275,2067,2961,3722,70,3776,2936,3237,3633,1561,1003,4065,2292,2949,3585,2895
