,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
285,5963,1082,11696,9927,1583,11322,7945,11443,830,11431,11007,4608,12149,4186,6964
286,11763,6698,8822,11578,11607,2274,6262,2815,10520,8324,3831,2277,3711,8235,6105
287,2603,2273,5614,6494,1543,11466,5671,7304,11306,11926,7662,12640,7404,1566,11276
288,2736,6141,1522,4090,12905,6472,8048,8886,11659,11405,4074,12767,10711,6159,12053
289,4114,10598,830,5938,4862,6857,4385,4381,9778,4864,5845,1866,176,8352,42
290,5683,11114,9039,12441,4053,13073,728,10219,12583,1330,12388,9747,293,11617,5503
291,12085,12894,985,10351,4983,6620,3322,1180,3777,4226,12246,292,2803,10849,8241
292,9749,4471,290,1093,2217,5683,2146,9246,9747,3602,5887,4410,346,6216,2540
293,8749,6943,6942,8217,705,290,10219,4053,9344,13073,729,10551,12583,826,11468
294,9904,3303,12382,1022,855,10101,3172,7667,4630,2904,1409,9465,7068,2611,2609
295,3592,7238,4968,9967,5905,4540,8872,5209,1339,212,789,439,1474,8017,3455
296,11575,10356,6300,9548,1356,7865,4832,5509,3188,10800,7724,9406,10081,11631,12038
297,8170,9570,5333,9715,7929,200,5940,1157,7562,2338,6207,11805,7799,9817,5759
298,2276,6147,6763,11455,12351,12315,1590,6312,1854,3548,8012,12167,3530,5250,6422
299,858,2616,3178,4687,12268,6967,10390,170,8105,2743,2799,4458,833,8478,11173
300,10116,3539,11208,10430,301,1419,11716,4788,4385,1514,641,11713,7977,1511,10035
301,1419,300,4776,1520,2168,641,3035,2992,1514,10116,9419,7977,11506,6779,4051
