,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
190,11896,11770,8955,11887,7124,557,470,1303,2912,10579,4927,8176,8010,1748,4550
191,5919,8613,11029,8575,12552,11594,2044,13619,2040,5571,896,8339,9262,796,11023
192,12947,2149,11508,12648,4315,8766,6586,1405,3777,3976,1337,1735,6838,7416,248
193,9528,6113,2192,12068,12443,4875,3639,656,9465,12931,4749,6000,655,5279,5395
194,6029,12027,1353,13631,12727,2249,12476,5646,4051,13141,13249,2681,11416,12695,12107
195,11905,2643,2318,6258,12626,12521,5510,1582,10955,10868,4211,1279,9505,6817,8172
196,2429,6169,2430,2446,10888,216,2438,8676,210,2445,8941,10750,1383,3929,11930
197,13005,9818,5433,13448,10543,6066,2063,388,1570,9903,4224,9830,6148,4487,5850
198,9120,3981,11420,8369,12927,889,316,11359,12791,12602,9597,12180,4367,13141,6445
199,5274,4162,6987,2449,12841,8517,11275,9497,11266,8753,1387,2450,12693,5982,13068
200,5847,7685,1964,11296,3191,12280,6052,9641,5655,2062,4263,4293,1126,2602,9421
201,9950,13165,12335,6080,9646,3327,6852,6463,1560,5615,225,6192,8869,9654,12207
202,9192,2796,2257,5383,5963,2703,126,12742,9084,5508,576,365,4069,448,8477
203,12729,12275,6167,4328,6239,742,5712,13446,12526,12328,12650,5690,8603,6063,5687
204,2297,6463,10889,5206,1228,6677,9646,9512,4103,592,4575,13037,11154,5615,503
205,12537,7402,10287,11465,4771,11706,10346,12389,9461,2503,12545,7406,10414,12738,10520
206,10265,11936,5737,3192,11685,8772,11935,7484,9193,10284,8775,5796,4721,10465,10528
207,1893,10385,6107,1865,2777,1855,10384,1874,4891,6037,5977,8449,1373,4229,1892
208,9934,2828,7098,3658,6806,2424,10671,3978,746,1858,3077,11500,9558,1951,7580
209,3978,5274,6438,13037,2449,11275,987,1228,2424,204,6806,10767,11266,12748,5614
210,2446,216,2430,11211,10888,2429,2438,2422,2445,3929,2450,8676,12670,6169,7432
211,3951,2558,488,9281,6031,8448,5624,8382,12324,6272,8584,7949,10760,10112,2728
212,2428,10951,2445,220,2446,2447,1383,2429,8552,8141,7543,12541,4252,2202,1845
213,11019,4234,31,2881,3345,6636,8306,8838,10042,3077,11253,2424,10671,1524,8135
214,3640,12871,4074,1383,2445,2002,10888,2429,1160,6169,2562,2438,2430,835,2446
215,13647,3710,610,11517,3208,8616,857,6347,10492,244,13524,4094,3985,13002,10275
216,2446,2430,2429,210,2445,2438,10888,2450,5551,11211,6169,12670,3958,3929,8145
217,2439,4708,4153,8027,1896,1138,1845,1951,10829,2440,4151,11582,10018,9136,2447
218,7432,2446,1896,2450,2439,2438,8028,8027,9136,2430,4708,2425,3958,3382,10888
219,1220,2637,6438,2092,13053,1094,847,13279,12269,9644,4940,12176,5620,9498,8415
220,9136,6171,2440,2439,2428,12660,8027,8141,7544,4153,2445,1845,10184,7543,288
221,4103,11728,8264,7140,10053,7116,11288,7103,7349,6156,4575,9646,11990,8845,497
222,4708,1896,1951,2439,8028,7544,288,1858,5757,9103,9702,7098,7547,3543,3658
223,3077,503,11459,3978,10671,9934,987,6806,2424,9558,8836,2828,5614,3658,208
224,11431,2428,7372,632,7544,10836,4998,3567,4068,12660,7802,3736,2440,12998,8141
225,9646,4719,1228,4103,503,7794,10889,5615,11990,2537,7205,9900,32,10670,48
226,3437,1025,12693,10394,12348,11643,3420,4243,3718,12880,2449,10183,11082,4572,11266
227,8466,9453,3907,3001,3413,7876,12289,8432,3725,3977,8092,3201,189,11969,10277
228,7104,1038,8919,4705,5572,6749,5952,5974,5494,747,3907,827,6135,1585,2261
229,5977,1865,8517,2630,6226,6370,6968,2825,5569,4477,4906,4479,1375,11933,2340
230,3455,10719,2068,12180,889,744,10344,508,9371,12522,3272,10706,10230,12521,9368
231,6441,5640,987,3978,6538,4144,5722,11990,592,13037,11275,5590,2878,4057,752
232,5669,5414,13587,5612,5479,1802,8473,3595,11074,1296,8371,9199,1087,8866,4037
233,596,9499,2675,6833,3044,6535,931,7028,4521,2373,8566,5542,3373,6165,9870
234,8006,12822,4531,7165,8565,6307,3941,13159,13192,7150,12899,11613,896,11451,11609
235,5850,10359,10212,7264,3197,6429,9632,7609,10897,9483,6598,8654,11629,4302,70
236,7918,1255,12199,493,553,38,8743,7006,388,2063,622,4637,7186,12908,7786
237,13251,9470,13536,6254,4401,1975,698,11919,6758,1604,2127,3940,3181,13202,4048
238,3977,2551,8751,12006,6887,1234,9446,13022,6218,3001,10616,10054,9118,732,6690
239,5825,1511,10208,1977,2031,1948,11876,10165,5462,12869,8090,10027,9504,3418,10510
240,4575,9646,4217,5615,7116,6992,5769,8264,3070,1509,10839,11154,503,9900,3236
241,7625,5744,11560,8625,1521,6978,1628,13171,458,9302,13026,10793,11048,9612,7376
242,209,6806,10300,11500,746,1951,2828,9558,9103,3658,9934,8836,4297,6438,12579
243,11990,6156,9512,9413,11288,4103,5208,4575,7103,6116,8264,9646,7116,5207,5206
244,5914,744,2934,7646,9384,9842,11517,3005,8815,6366,13647,4618,10701,4391,3597
245,11127,7138,8371,2784,3706,10793,4674,11108,7401,7157,727,11111,4069,8835,4160
246,8414,2878,5213,3437,7429,4945,6188,11990,11287,11672,4290,8394,11496,748,2397
247,8533,2705,1524,10043,981,10224,11150,1999,31,7145,2333,4469,718,48,1059
248,3976,6458,3863,8394,11672,3742,8289,287,10718,12999,12992,7019,8415,6441,8016
249,4423,13051,11710,11252,9266,2322,11745,12335,550,981,1948,10423,12493,12946,1705
250,9124,3555,3503,12896,5747,886,3177,10523,4650,7630,3289,3599,7266,8918,264
251,1466,31,7794,2177,5614,10224,3804,5316,11993,81,10121,4103,503,1228,10042
252,10496,254,11693,10319,10475,7864,572,2797,11215,416,7219,1022,6231,6828,2814
253,2485,7717,6650,4009,6643,8268,4948,5466,3160,10796,1442,5995,7019,6413,12429
254,252,557,10094,11770,572,8010,12327,1303,4657,10584,2971,1804,7503,1538,5706
255,4719,503,1178,4103,11275,13067,6852,2537,853,4173,2297,9646,81,10889,11288
256,142,8154,8726,8610,4867,7515,4773,4668,6633,2553,5072,6957,6928,3641,11796
257,695,11796,1404,1052,9240,2090,9355,12475,1813,5534,5668,1869,8812,9143,5869
258,13303,1723,5750,7342,12771,7242,3965,4848,2477,4071,3913,6006,5047,12848,4132
259,90,10765,6801,9554,8469,4129,5951,86,6705,6509,11970,9555,781,9839,408
260,2933,611,12716,3353,12676,6940,11238,3110,8644,860,2124,8587,7870,585,8880
261,499,4994,12112,10414,5200,12556,4261,8236,2917,10179,8459,10391,10516,4899,8521
262,422,3984,3687,4463,1390,6786,4744,12030,4388,7450,10850,10974,10492,13005,8810
263,6081,8394,8742,10718,11895,6438,9629,7724,8938,1655,4663,7470,5190,5641,7581
264,9783,704,9279,10719,11114,9572,7270,7269,5546,10005,10773,7729,12899,453,9368
265,8172,8350,13225,13099,10684,11923,12607,13549,5510,10686,639,13002,10101,1356,9368
266,10249,7619,5076,8644,12716,12488,9976,9254,8114,4267,4828,6474,611,2950,3502
267,12263,6881,12258,6797,12660,6631,2562,2564,4981,5551,2445,4295,6792,8595,8085
268,7130,8835,4160,4142,2502,722,7639,727,12076,4589,9985,80,9322,6112,12765
269,8210,10511,10288,4498,1950,5894,3255,5552,5900,4191,6155,693,12141,5953,7339
270,6968,6967,1428,6969,4704,1373,1375,5977,4891,6988,9611,12745,12392,12113,343
271,9091,2643,5510,195,13643,13199,12013,1279,2934,857,12820,3925,4318,11028,2675
